,Ticker,Date,variable,Value
14577,TLKM,2019-11-14,High,4130
14578,TLKM,2019-11-15,High,4090
14579,TLKM,2019-11-18,High,4060
14580,TLKM,2019-11-19,High,4020
14581,TLKM,2019-11-20,High,4090
14582,TLKM,2019-11-21,High,4090
14583,TLKM,2019-11-22,High,4050
14584,TLKM,2019-11-25,High,4070
14585,TLKM,2019-11-26,High,3960
14586,TLKM,2019-11-27,High,3930
14587,TLKM,2019-11-28,High,3900
14588,TLKM,2019-11-29,High,3950
14589,TLKM,2019-12-02,High,3960
14590,TLKM,2019-12-03,High,3940
14591,TLKM,2019-12-04,High,3990
14592,TLKM,2019-12-05,High,4080
14593,TLKM,2019-12-06,High,4100
14594,TLKM,2019-12-09,High,4110
14595,TLKM,2019-12-10,High,4070
14596,TLKM,2019-12-11,High,4050
14597,TLKM,2019-12-12,High,4050
14598,TLKM,2019-12-13,High,4020
14599,TLKM,2019-12-16,High,4020
14600,TLKM,2019-12-17,High,3990
14601,TLKM,2019-12-18,High,4000
14602,TLKM,2019-12-19,High,3980
14603,TLKM,2019-12-20,High,4020
14604,TLKM,2019-12-23,High,4030
14605,TLKM,2019-12-26,High,4020
14606,TLKM,2019-12-27,High,4010
14607,TLKM,2019-12-30,High,4030
14608,TLKM,2020-01-02,High,4000
14609,TLKM,2020-01-03,High,3980
14610,TLKM,2020-01-06,High,3970
14611,TLKM,2020-01-07,High,3970
14612,TLKM,2020-01-08,High,3950
14613,TLKM,2020-01-09,High,3970
14614,TLKM,2020-01-10,High,3990
14615,TLKM,2020-01-13,High,4030
14616,TLKM,2020-01-14,High,4000
14617,TLKM,2020-01-15,High,3960
14618,TLKM,2020-01-16,High,3890
14619,TLKM,2020-01-17,High,3870
14620,TLKM,2020-01-20,High,3840
14621,TLKM,2020-01-21,High,3900
14622,TLKM,2020-01-22,High,3890
14623,TLKM,2020-01-23,High,3880
14624,TLKM,2020-01-24,High,3930
14625,TLKM,2020-01-27,High,3920
14626,TLKM,2020-01-28,High,3840
14627,TLKM,2020-01-29,High,3900
14628,TLKM,2020-01-30,High,3910
14629,TLKM,2020-01-31,High,3890
14630,TLKM,2020-02-03,High,3820
14631,TLKM,2020-02-04,High,3810
14632,TLKM,2020-02-05,High,3780
14633,TLKM,2020-02-06,High,3800
14634,TLKM,2020-02-07,High,3820
14635,TLKM,2020-02-10,High,3850
14636,TLKM,2020-02-11,High,3830
14637,TLKM,2020-02-12,High,3850
14638,TLKM,2020-02-13,High,3830
14639,TLKM,2020-02-14,High,3730
14640,TLKM,2020-02-17,High,3660
14641,TLKM,2020-02-18,High,3660
14642,TLKM,2020-02-19,High,3640
14643,TLKM,2020-02-20,High,3650
14644,TLKM,2020-02-21,High,3710
14645,TLKM,2020-02-24,High,3720
14646,TLKM,2020-02-25,High,3670
14647,TLKM,2020-02-26,High,3550
14648,TLKM,2020-02-27,High,3550
14649,TLKM,2020-02-28,High,3490
14650,TLKM,2020-03-02,High,3550
14651,TLKM,2020-03-03,High,3660
14652,TLKM,2020-03-04,High,3840
14653,TLKM,2020-03-05,High,3880
14654,TLKM,2020-03-06,High,3790
14655,TLKM,2020-03-09,High,3620
14656,TLKM,2020-03-10,High,3620
14657,TLKM,2020-03-11,High,3480
14658,TLKM,2020-03-12,High,3440
14659,TLKM,2020-03-16,High,3300
14660,TLKM,2020-03-17,High,3160
14661,TLKM,2020-03-18,High,3080
14662,TLKM,2020-03-19,High,2810
14663,TLKM,2020-03-20,High,2990
14664,TLKM,2020-03-23,High,2880
14665,TLKM,2020-03-24,High,2880
14666,TLKM,2020-03-26,High,3080
14667,TLKM,2020-03-27,High,3270
14668,TLKM,2020-03-30,High,3180
14669,TLKM,2020-03-31,High,3300
14670,TLKM,2020-04-01,High,3200
14671,TLKM,2020-04-02,High,3130
14672,TLKM,2020-04-03,High,3220
14673,TLKM,2020-04-06,High,3330
14674,TLKM,2020-04-07,High,3500
14675,TLKM,2020-04-08,High,3220
14676,TLKM,2020-04-09,High,3180
14677,TLKM,2020-04-13,High,3230
14678,TLKM,2020-04-14,High,3250
14679,TLKM,2020-04-15,High,3300
14680,TLKM,2020-04-16,High,3110
14681,TLKM,2020-04-17,High,3250
14682,TLKM,2020-04-20,High,3270
14683,TLKM,2020-04-21,High,3130
14684,TLKM,2020-04-22,High,3270
14685,TLKM,2020-04-23,High,3240
14686,TLKM,2020-04-24,High,3160
14687,TLKM,2020-04-27,High,3200
14688,TLKM,2020-04-28,High,3200
14689,TLKM,2020-04-29,High,3390
14690,TLKM,2020-04-30,High,3540
14691,TLKM,2020-05-04,High,3400
14692,TLKM,2020-05-05,High,3390
14693,TLKM,2020-05-06,High,3340
14694,TLKM,2020-05-08,High,3290
14695,TLKM,2020-05-11,High,3250
14696,TLKM,2020-05-12,High,3270
14697,TLKM,2020-05-13,High,3170
14698,TLKM,2020-05-14,High,3140
14699,TLKM,2020-05-15,High,3130
14700,TLKM,2020-05-18,High,3220
14701,TLKM,2020-05-19,High,3330
14702,TLKM,2020-05-20,High,3260
14703,TLKM,2020-05-26,High,3280
14704,TLKM,2020-05-27,High,3270
14705,TLKM,2020-05-28,High,3210
14706,TLKM,2020-05-29,High,3150
14707,TLKM,2020-06-02,High,3270
14708,TLKM,2020-06-03,High,3320
14709,TLKM,2020-06-04,High,3390
14710,TLKM,2020-06-05,High,3360
14711,TLKM,2020-06-08,High,3290
14712,TLKM,2020-06-09,High,3270
14713,TLKM,2020-06-10,High,3190
14714,TLKM,2020-06-11,High,3150
14715,TLKM,2020-06-12,High,3080
14716,TLKM,2020-06-15,High,3150
14717,TLKM,2020-06-16,High,3220
14718,TLKM,2020-06-17,High,3230
14719,TLKM,2020-06-18,High,3350
14720,TLKM,2020-06-19,High,3340
14721,TLKM,2020-06-22,High,3300
14722,TLKM,2020-06-23,High,3200
14723,TLKM,2020-06-24,High,3230
14724,TLKM,2020-06-25,High,3220
14725,TLKM,2020-06-26,High,3220
14726,TLKM,2020-06-29,High,3250
14727,TLKM,2020-06-30,High,3100
14728,TLKM,2020-07-01,High,3100
14729,TLKM,2020-07-02,High,3140
14730,TLKM,2020-07-03,High,3180
14731,TLKM,2020-07-06,High,3150
14732,TLKM,2020-07-07,High,3120
14733,TLKM,2020-07-08,High,3160
14734,TLKM,2020-07-09,High,3190
14735,TLKM,2020-07-10,High,3130
14736,TLKM,2020-07-13,High,3130
14737,TLKM,2020-07-14,High,3110
14738,TLKM,2020-07-15,High,3130
14739,TLKM,2020-07-16,High,3110
14740,TLKM,2020-07-17,High,3110
14741,TLKM,2020-07-20,High,3080
14742,TLKM,2020-07-21,High,3110
14743,TLKM,2020-07-22,High,3090
14744,TLKM,2020-07-23,High,3090
14745,TLKM,2020-07-24,High,3080
14746,TLKM,2020-07-27,High,3050
14747,TLKM,2020-07-28,High,3050
14748,TLKM,2020-07-29,High,3050
14749,TLKM,2020-07-30,High,3050
14750,TLKM,2020-08-03,High,3060
14751,TLKM,2020-08-04,High,2970
14752,TLKM,2020-08-05,High,3040
14753,TLKM,2020-08-06,High,3050
14754,TLKM,2020-08-07,High,3030
14755,TLKM,2020-08-10,High,3020
14756,TLKM,2020-08-11,High,3000
14757,TLKM,2020-08-12,High,2960
14758,TLKM,2020-08-13,High,3020
14759,TLKM,2020-08-14,High,3040
14760,TLKM,2020-08-18,High,3060
14761,TLKM,2020-08-19,High,3050
14762,TLKM,2020-08-24,High,3020
14763,TLKM,2020-08-25,High,3010
14764,TLKM,2020-08-26,High,3050
14765,TLKM,2020-08-27,High,3040
14766,TLKM,2020-08-28,High,2990
14767,TLKM,2020-08-31,High,2980
14768,TLKM,2020-09-01,High,2910
14769,TLKM,2020-09-02,High,2970
14770,TLKM,2020-09-03,High,2960
14771,TLKM,2020-09-04,High,2890
14772,TLKM,2020-09-07,High,2910
14773,TLKM,2020-09-08,High,2900
14774,TLKM,2020-09-09,High,2860
14775,TLKM,2020-09-10,High,2800
14776,TLKM,2020-09-11,High,2840
14777,TLKM,2020-09-14,High,2890
14778,TLKM,2020-09-15,High,2900
14779,TLKM,2020-09-16,High,2830
14780,TLKM,2020-09-17,High,2850
14781,TLKM,2020-09-18,High,2890
14782,TLKM,2020-09-21,High,2910
14783,TLKM,2020-09-22,High,2810
14784,TLKM,2020-09-23,High,2810
14785,TLKM,2020-09-24,High,2760
14786,TLKM,2020-09-25,High,2740
14787,TLKM,2020-09-28,High,2730
14788,TLKM,2020-09-29,High,2690
14789,TLKM,2020-09-30,High,2650
14790,TLKM,2020-10-01,High,2760
14791,TLKM,2020-10-02,High,2750
14792,TLKM,2020-10-05,High,2710
14793,TLKM,2020-10-06,High,2700
14794,TLKM,2020-10-07,High,2670
14795,TLKM,2020-10-08,High,2720
14796,TLKM,2020-10-09,High,2750
14797,TLKM,2020-10-12,High,2760
14798,TLKM,2020-10-13,High,2740
14799,TLKM,2020-10-14,High,2830
14800,TLKM,2020-10-15,High,2850
14801,TLKM,2020-10-16,High,2780
14802,TLKM,2020-10-19,High,2810
14803,TLKM,2020-10-20,High,2740
14804,TLKM,2020-10-21,High,2710
14805,TLKM,2020-10-22,High,2720
14806,TLKM,2020-10-23,High,2720
14807,TLKM,2020-10-26,High,2680
14808,TLKM,2020-10-27,High,2690
14809,TLKM,2020-11-02,High,2620
14810,TLKM,2020-11-03,High,2590
14811,TLKM,2020-11-04,High,2640
14812,TLKM,2020-11-05,High,2810
14813,TLKM,2020-11-06,High,2840
14814,TLKM,2020-11-09,High,2900
14815,TLKM,2020-11-10,High,2950
14816,TLKM,2020-11-11,High,3100
14817,TLKM,2020-11-12,High,3080
14818,TLKM,2020-11-13,High,3010
14819,TLKM,2020-11-16,High,3100
14820,TLKM,2020-11-17,High,3270
14821,TLKM,2020-11-18,High,3250
14822,TLKM,2020-11-19,High,3220
14823,TLKM,2020-11-20,High,3270
14824,TLKM,2020-11-23,High,3340
14825,TLKM,2020-11-24,High,3380
14826,TLKM,2020-11-25,High,3390
14827,TLKM,2020-11-26,High,3480
14828,TLKM,2020-11-27,High,3500
14829,TLKM,2020-11-30,High,3470
14830,TLKM,2020-12-01,High,3320
14831,TLKM,2020-12-02,High,3330
14832,TLKM,2020-12-03,High,3360
14833,TLKM,2020-12-04,High,3280
14834,TLKM,2020-12-07,High,3330
14835,TLKM,2020-12-08,High,3350
14836,TLKM,2020-12-10,High,3290
14837,TLKM,2020-12-11,High,3330
14838,TLKM,2020-12-14,High,3340
14839,TLKM,2020-12-15,High,3490
14840,TLKM,2020-12-16,High,3640
14841,TLKM,2020-12-17,High,3620
14842,TLKM,2020-12-18,High,3540
14843,TLKM,2020-12-21,High,3610
14844,TLKM,2020-12-22,High,3540
14845,TLKM,2020-12-23,High,3420
14846,TLKM,2020-12-28,High,3460
14847,TLKM,2020-12-29,High,3530
14848,TLKM,2020-12-30,High,3420
14849,TLKM,2021-01-04,High,3500
14850,TLKM,2021-01-05,High,3480
14851,TLKM,2021-01-06,High,3490
14852,TLKM,2021-01-07,High,3450
14853,TLKM,2021-01-08,High,3620
14854,TLKM,2021-01-11,High,3640
14855,TLKM,2021-01-12,High,3620
14856,TLKM,2021-01-13,High,3550
14857,TLKM,2021-01-14,High,3590
14858,TLKM,2021-01-15,High,3540
14859,TLKM,2021-01-18,High,3520
14860,TLKM,2021-01-19,High,3490
14861,TLKM,2021-01-20,High,3480
14862,TLKM,2021-01-21,High,3520
14863,TLKM,2021-01-22,High,3440
14864,TLKM,2021-01-25,High,3410
14865,TLKM,2021-01-26,High,3390
14866,TLKM,2021-01-27,High,3380
14867,TLKM,2021-01-28,High,3330
14868,TLKM,2021-01-29,High,3290
14869,TLKM,2021-02-01,High,3250
14870,TLKM,2021-02-02,High,3330
14871,TLKM,2021-02-03,High,3330
14872,TLKM,2021-02-04,High,3330
14873,TLKM,2021-02-05,High,3320
14874,TLKM,2021-02-08,High,3370
14875,TLKM,2021-02-09,High,3300
14876,TLKM,2021-02-10,High,3220
14877,TLKM,2021-02-11,High,3230
14878,TLKM,2021-02-15,High,3260
14879,TLKM,2021-02-16,High,3250
14880,TLKM,2021-02-17,High,3250
14881,TLKM,2021-02-18,High,3270
14882,TLKM,2021-02-19,High,3220
14883,TLKM,2021-02-22,High,3240
14884,TLKM,2021-02-23,High,3480
14885,TLKM,2021-02-24,High,3550
14886,TLKM,2021-02-25,High,3570
14887,TLKM,2021-02-26,High,3510
14888,TLKM,2021-03-01,High,3510
14889,TLKM,2021-03-02,High,3500
14890,TLKM,2021-03-03,High,3480
14891,TLKM,2021-03-04,High,3430
14892,TLKM,2021-03-05,High,3370
14893,TLKM,2021-03-08,High,3400
14894,TLKM,2021-03-09,High,3390
14895,TLKM,2021-03-10,High,3420
14896,TLKM,2021-03-12,High,3480
14897,TLKM,2021-03-15,High,3450
14898,TLKM,2021-03-16,High,3410
14899,TLKM,2021-03-17,High,3430
14900,TLKM,2021-03-18,High,3480
14901,TLKM,2021-03-19,High,3440
14902,TLKM,2021-03-22,High,3440
14903,TLKM,2021-03-23,High,3420
14904,TLKM,2021-03-24,High,3390
14905,TLKM,2021-03-25,High,3430
14906,TLKM,2021-03-26,High,3500
14907,TLKM,2021-03-29,High,3490
14908,TLKM,2021-03-30,High,3430
14909,TLKM,2021-03-31,High,3420
14910,TLKM,2021-04-01,High,3440
14911,TLKM,2021-04-05,High,3430
14912,TLKM,2021-04-06,High,3410
14913,TLKM,2021-04-07,High,3430
14914,TLKM,2021-04-08,High,3400
14915,TLKM,2021-04-09,High,3390
14916,TLKM,2021-04-12,High,3390
14917,TLKM,2021-04-13,High,3340
14918,TLKM,2021-04-14,High,3360
14919,TLKM,2021-04-15,High,3360
14920,TLKM,2021-04-16,High,3370
14921,TLKM,2021-04-19,High,3360
14922,TLKM,2021-04-20,High,3350
14923,TLKM,2021-04-21,High,3330
14924,TLKM,2021-04-22,High,3340
14925,TLKM,2021-04-23,High,3330
14926,TLKM,2021-04-26,High,3300
14927,TLKM,2021-04-27,High,3250
14928,TLKM,2021-04-28,High,3170
14929,TLKM,2021-04-29,High,3210
14930,TLKM,2021-04-30,High,3260
14931,TLKM,2021-05-03,High,3210
14932,TLKM,2021-05-04,High,3210
14933,TLKM,2021-05-05,High,3210
14934,TLKM,2021-05-06,High,3200
14935,TLKM,2021-05-07,High,3220
14936,TLKM,2021-05-10,High,3200
14937,TLKM,2021-05-11,High,3200
14938,TLKM,2021-05-17,High,3190
14939,TLKM,2021-05-18,High,3190
14940,TLKM,2021-05-19,High,3220
14941,TLKM,2021-05-20,High,3320
14942,TLKM,2021-05-21,High,3350
14943,TLKM,2021-05-24,High,3330
14944,TLKM,2021-05-25,High,3320
14945,TLKM,2021-05-27,High,3400
14946,TLKM,2021-05-28,High,3400
14947,TLKM,2021-05-31,High,3460
14948,TLKM,2021-06-02,High,3500
14949,TLKM,2021-06-03,High,3490
14950,TLKM,2021-06-04,High,3510
14951,TLKM,2021-06-07,High,3570
14952,TLKM,2021-06-08,High,3550
14953,TLKM,2021-06-09,High,3400
14954,TLKM,2021-06-10,High,3500
14955,TLKM,2021-06-11,High,3500
14956,TLKM,2021-06-14,High,3470
14957,TLKM,2021-06-15,High,3440
14958,TLKM,2021-06-16,High,3430
14959,TLKM,2021-06-17,High,3420
14960,TLKM,2021-06-18,High,3400
14961,TLKM,2021-06-21,High,3340
14962,TLKM,2021-06-22,High,3370
14963,TLKM,2021-06-23,High,3420
14964,TLKM,2021-06-24,High,3360
14965,TLKM,2021-06-25,High,3300
14966,TLKM,2021-06-28,High,3260
14967,TLKM,2021-06-29,High,3260
14968,TLKM,2021-06-30,High,3180
14969,TLKM,2021-07-01,High,3170
14970,TLKM,2021-07-02,High,3130
14971,TLKM,2021-07-05,High,3090
14972,TLKM,2021-07-06,High,3070
14973,TLKM,2021-07-07,High,3070
14974,TLKM,2021-07-08,High,3060
14975,TLKM,2021-07-09,High,3170
14976,TLKM,2021-07-12,High,3190
14977,TLKM,2021-07-13,High,3160
14978,TLKM,2021-07-14,High,3070
14979,TLKM,2021-07-15,High,3140
14980,TLKM,2021-07-16,High,3170
14981,TLKM,2021-07-19,High,3230
14982,TLKM,2021-07-21,High,3240
14983,TLKM,2021-07-22,High,3260
14984,TLKM,2021-07-23,High,3250
14985,TLKM,2021-07-26,High,3200
14986,TLKM,2021-07-27,High,3270
14987,TLKM,2021-07-28,High,3250
14988,TLKM,2021-07-29,High,3290
14989,TLKM,2021-07-30,High,3290
14990,TLKM,2021-08-02,High,3310
14991,TLKM,2021-08-03,High,3360
14992,TLKM,2021-08-04,High,3370
14993,TLKM,2021-08-05,High,3400
14994,TLKM,2021-08-06,High,3380
14995,TLKM,2021-08-09,High,3300
14996,TLKM,2021-08-10,High,3270
14997,TLKM,2021-08-12,High,3350
14998,TLKM,2021-08-13,High,3380
14999,TLKM,2021-08-16,High,3340
15000,TLKM,2021-08-18,High,3440
15001,TLKM,2021-08-19,High,3430
15002,TLKM,2021-08-20,High,3430
15003,TLKM,2021-08-23,High,3440
15004,TLKM,2021-08-24,High,3420
15005,TLKM,2021-08-25,High,3390
15006,TLKM,2021-08-26,High,3360
15007,TLKM,2021-08-27,High,3370
15008,TLKM,2021-08-30,High,3400
15009,TLKM,2021-08-31,High,3420
15010,TLKM,2021-09-01,High,3420
15011,TLKM,2021-09-02,High,3390
15012,TLKM,2021-09-03,High,3420
15013,TLKM,2021-09-06,High,3410
15014,TLKM,2021-09-07,High,3410
15015,TLKM,2021-09-08,High,3400
15016,TLKM,2021-09-09,High,3390
15017,TLKM,2021-09-10,High,3390
15018,TLKM,2021-09-13,High,3350
15019,TLKM,2021-09-14,High,3450
15020,TLKM,2021-09-15,High,3450
15021,TLKM,2021-09-16,High,3470
15022,TLKM,2021-09-17,High,3530
15023,TLKM,2021-09-20,High,3520
15024,TLKM,2021-09-21,High,3560
15025,TLKM,2021-09-22,High,3590
15026,TLKM,2021-09-23,High,3610
15027,TLKM,2021-09-24,High,3580
15028,TLKM,2021-09-27,High,3560
15029,TLKM,2021-09-28,High,3540
15030,TLKM,2021-09-29,High,3540
15031,TLKM,2021-09-30,High,3690
15032,TLKM,2021-10-01,High,3690
15033,TLKM,2021-10-04,High,3670
15034,TLKM,2021-10-05,High,3680
15035,TLKM,2021-10-06,High,3770
15036,TLKM,2021-10-07,High,3740
15037,TLKM,2021-10-08,High,3800
15038,TLKM,2021-10-11,High,3850
15039,TLKM,2021-10-12,High,3840
15040,TLKM,2021-10-13,High,3820
15041,TLKM,2021-10-14,High,3830
15042,ADRO,2015-07-06,Low,735
15043,ADRO,2015-07-07,Low,695
15044,ADRO,2015-07-08,Low,655
15045,ADRO,2015-07-09,Low,605
15046,ADRO,2015-07-10,Low,620
15047,ADRO,2015-07-13,Low,610
15048,ADRO,2015-07-14,Low,580
15049,ADRO,2015-07-15,Low,585
15050,ADRO,2015-07-22,Low,560
15051,ADRO,2015-07-23,Low,575
15052,ADRO,2015-07-24,Low,555
15053,ADRO,2015-07-27,Low,550
15054,ADRO,2015-07-28,Low,550
15055,ADRO,2015-07-29,Low,575
15056,ADRO,2015-07-30,Low,580
15057,ADRO,2015-07-31,Low,580
15058,ADRO,2015-08-03,Low,560
15059,ADRO,2015-08-04,Low,565
15060,ADRO,2015-08-05,Low,585
15061,ADRO,2015-08-06,Low,590
15062,ADRO,2015-08-07,Low,575
15063,ADRO,2015-08-10,Low,560
15064,ADRO,2015-08-11,Low,520
15065,ADRO,2015-08-12,Low,471
15066,ADRO,2015-08-13,Low,489
15067,ADRO,2015-08-14,Low,490
15068,ADRO,2015-08-18,Low,484
15069,ADRO,2015-08-19,Low,484
15070,ADRO,2015-08-20,Low,480
15071,ADRO,2015-08-21,Low,472
15072,ADRO,2015-08-24,Low,467
15073,ADRO,2015-08-25,Low,468
15074,ADRO,2015-08-26,Low,520
15075,ADRO,2015-08-27,Low,545
15076,ADRO,2015-08-28,Low,600
15077,ADRO,2015-08-31,Low,590
15078,ADRO,2015-09-01,Low,575
15079,ADRO,2015-09-02,Low,555
15080,ADRO,2015-09-03,Low,610
15081,ADRO,2015-09-04,Low,570
15082,ADRO,2015-09-07,Low,555
15083,ADRO,2015-09-08,Low,555
15084,ADRO,2015-09-09,Low,575
15085,ADRO,2015-09-10,Low,540
15086,ADRO,2015-09-11,Low,545
15087,ADRO,2015-09-14,Low,565
15088,ADRO,2015-09-15,Low,560
15089,ADRO,2015-09-16,Low,565
15090,ADRO,2015-09-17,Low,575
15091,ADRO,2015-09-18,Low,580
15092,ADRO,2015-09-21,Low,585
15093,ADRO,2015-09-22,Low,590
15094,ADRO,2015-09-23,Low,570
15095,ADRO,2015-09-25,Low,565
15096,ADRO,2015-09-28,Low,550
15097,ADRO,2015-09-29,Low,510
15098,ADRO,2015-09-30,Low,515
15099,ADRO,2015-10-01,Low,515
15100,ADRO,2015-10-02,Low,515
15101,ADRO,2015-10-05,Low,525
15102,ADRO,2015-10-06,Low,540
15103,ADRO,2015-10-07,Low,570
15104,ADRO,2015-10-08,Low,590
15105,ADRO,2015-10-09,Low,635
15106,ADRO,2015-10-12,Low,680
15107,ADRO,2015-10-13,Low,635
15108,ADRO,2015-10-15,Low,620
15109,ADRO,2015-10-16,Low,620
15110,ADRO,2015-10-19,Low,635
15111,ADRO,2015-10-20,Low,640
15112,ADRO,2015-10-21,Low,645
15113,ADRO,2015-10-22,Low,630
15114,ADRO,2015-10-23,Low,645
15115,ADRO,2015-10-26,Low,660
15116,ADRO,2015-10-27,Low,650
15117,ADRO,2015-10-28,Low,645
15118,ADRO,2015-10-29,Low,605
15119,ADRO,2015-10-30,Low,585
15120,ADRO,2015-11-02,Low,590
15121,ADRO,2015-11-03,Low,620
15122,ADRO,2015-11-04,Low,645
15123,ADRO,2015-11-05,Low,625
15124,ADRO,2015-11-06,Low,620
15125,ADRO,2015-11-09,Low,615
15126,ADRO,2015-11-10,Low,610
15127,ADRO,2015-11-11,Low,605
15128,ADRO,2015-11-12,Low,610
15129,ADRO,2015-11-13,Low,580
15130,ADRO,2015-11-16,Low,555
15131,ADRO,2015-11-17,Low,555
15132,ADRO,2015-11-18,Low,555
15133,ADRO,2015-11-19,Low,585
15134,ADRO,2015-11-20,Low,585
15135,ADRO,2015-11-23,Low,570
15136,ADRO,2015-11-24,Low,560
15137,ADRO,2015-11-25,Low,565
15138,ADRO,2015-11-26,Low,580
15139,ADRO,2015-11-27,Low,565
15140,ADRO,2015-11-30,Low,525
15141,ADRO,2015-12-01,Low,540
15142,ADRO,2015-12-02,Low,530
15143,ADRO,2015-12-03,Low,525
15144,ADRO,2015-12-04,Low,520
15145,ADRO,2015-12-07,Low,510
15146,ADRO,2015-12-08,Low,490
15147,ADRO,2015-12-10,Low,472
15148,ADRO,2015-12-11,Low,475
15149,ADRO,2015-12-14,Low,475
15150,ADRO,2015-12-15,Low,441
15151,ADRO,2015-12-16,Low,458
15152,ADRO,2015-12-17,Low,498
15153,ADRO,2015-12-18,Low,490
15154,ADRO,2015-12-21,Low,494
15155,ADRO,2015-12-22,Low,497
15156,ADRO,2015-12-23,Low,500
15157,ADRO,2015-12-28,Low,500
15158,ADRO,2015-12-29,Low,500
15159,ADRO,2015-12-30,Low,515
15160,ADRO,2016-01-04,Low,494
15161,ADRO,2016-01-05,Low,495
15162,ADRO,2016-01-06,Low,495
15163,ADRO,2016-01-07,Low,485
15164,ADRO,2016-01-08,Low,490
15165,ADRO,2016-01-11,Low,486
15166,ADRO,2016-01-12,Low,481
15167,ADRO,2016-01-13,Low,473
15168,ADRO,2016-01-14,Low,450
15169,ADRO,2016-01-15,Low,449
15170,ADRO,2016-01-18,Low,439
15171,ADRO,2016-01-19,Low,451
15172,ADRO,2016-01-20,Low,437
15173,ADRO,2016-01-21,Low,441
15174,ADRO,2016-01-22,Low,456
15175,ADRO,2016-01-25,Low,497
15176,ADRO,2016-01-26,Low,476
15177,ADRO,2016-01-27,Low,475
15178,ADRO,2016-01-28,Low,490
15179,ADRO,2016-01-29,Low,510
15180,ADRO,2016-02-01,Low,500
15181,ADRO,2016-02-02,Low,500
15182,ADRO,2016-02-03,Low,535
15183,ADRO,2016-02-04,Low,570
15184,ADRO,2016-02-05,Low,620
15185,ADRO,2016-02-09,Low,580
15186,ADRO,2016-02-10,Low,565
15187,ADRO,2016-02-11,Low,575
15188,ADRO,2016-02-12,Low,585
15189,ADRO,2016-02-15,Low,580
15190,ADRO,2016-02-16,Low,590
15191,ADRO,2016-02-17,Low,610
15192,ADRO,2016-02-18,Low,595
15193,ADRO,2016-02-19,Low,580
15194,ADRO,2016-02-22,Low,580
15195,ADRO,2016-02-23,Low,595
15196,ADRO,2016-02-24,Low,585
15197,ADRO,2016-02-25,Low,570
15198,ADRO,2016-02-26,Low,575
15199,ADRO,2016-02-29,Low,595
15200,ADRO,2016-03-01,Low,610
15201,ADRO,2016-03-02,Low,655
15202,ADRO,2016-03-03,Low,645
15203,ADRO,2016-03-04,Low,660
15204,ADRO,2016-03-07,Low,685
15205,ADRO,2016-03-08,Low,755
15206,ADRO,2016-03-10,Low,760
15207,ADRO,2016-03-15,Low,700
15208,ADRO,2016-03-16,Low,700
15209,ADRO,2016-03-17,Low,735
15210,ADRO,2016-03-18,Low,680
15211,ADRO,2016-03-21,Low,680
15212,ADRO,2016-03-22,Low,690
15213,ADRO,2016-03-23,Low,690
15214,ADRO,2016-03-24,Low,645
15215,ADRO,2016-03-28,Low,655
15216,ADRO,2016-03-29,Low,650
15217,ADRO,2016-03-30,Low,650
15218,ADRO,2016-03-31,Low,640
15219,ADRO,2016-04-01,Low,645
15220,ADRO,2016-04-04,Low,655
15221,ADRO,2016-04-05,Low,670
15222,ADRO,2016-04-06,Low,665
15223,ADRO,2016-04-07,Low,690
15224,ADRO,2016-04-08,Low,680
15225,ADRO,2016-04-12,Low,695
15226,ADRO,2016-04-20,Low,700
15227,ADRO,2016-04-21,Low,725
15228,ADRO,2016-04-22,Low,735
15229,ADRO,2016-04-25,Low,740
15230,ADRO,2016-04-26,Low,710
15231,ADRO,2016-04-27,Low,710
15232,ADRO,2016-04-28,Low,715
15233,ADRO,2016-04-29,Low,715
15234,ADRO,2016-05-02,Low,695
15235,ADRO,2016-05-03,Low,705
15236,ADRO,2016-05-04,Low,695
15237,ADRO,2016-05-09,Low,675
15238,ADRO,2016-05-10,Low,655
15239,ADRO,2016-05-11,Low,660
15240,ADRO,2016-05-12,Low,685
15241,ADRO,2016-05-13,Low,670
15242,ADRO,2016-05-16,Low,665
15243,ADRO,2016-05-17,Low,680
15244,ADRO,2016-05-18,Low,680
15245,ADRO,2016-05-19,Low,675
15246,ADRO,2016-05-20,Low,670
15247,ADRO,2016-05-23,Low,670
15248,ADRO,2016-05-24,Low,655
15249,ADRO,2016-05-25,Low,670
15250,ADRO,2016-05-26,Low,675
15251,ADRO,2016-05-27,Low,690
15252,ADRO,2016-05-30,Low,695
15253,ADRO,2016-05-31,Low,690
15254,ADRO,2016-06-01,Low,705
15255,ADRO,2016-06-02,Low,720
15256,ADRO,2016-06-03,Low,760
15257,ADRO,2016-06-06,Low,815
15258,ADRO,2016-06-07,Low,830
15259,ADRO,2016-06-08,Low,870
15260,ADRO,2016-06-09,Low,870
15261,ADRO,2016-06-10,Low,880
15262,ADRO,2016-06-13,Low,855
15263,ADRO,2016-06-14,Low,845
15264,ADRO,2016-06-15,Low,830
15265,ADRO,2016-06-16,Low,840
15266,ADRO,2016-06-17,Low,800
15267,ADRO,2016-06-20,Low,815
15268,ADRO,2016-06-21,Low,840
15269,ADRO,2016-06-22,Low,845
15270,ADRO,2016-06-23,Low,840
15271,ADRO,2016-06-24,Low,805
15272,ADRO,2016-06-27,Low,820
15273,ADRO,2016-06-28,Low,830
15274,ADRO,2016-06-29,Low,845
15275,ADRO,2016-06-30,Low,850
